14,494,0
19,165,3
24,60,2
21,137,1
1,336,3
34,168,3
49,352,2
7,44,4
29,352,2
47,410,4
36,63,0
10,229,2
3,465,2
13,291,0
4,38,2
38,145,0
7,73,1
0,137,4
45,283,3
24,159,4
28,359,4
18,183,1
5,2,2
7,269,0
4,470,2
20,332,3
42,412,0
29,39,0
24,409,3
2,220,4
0,57,0
4,276,1
4,5,2
45,499,2
44,215,3
44,228,4
23,32,0
32,394,2
16,127,3
47,205,0
19,379,3
47,85,1
0,453,4
45,344,2
31,150,0
6,49,1
33,307,0
13,71,2
16,254,2
33,86,3
16,33,4
8,69,2
38,421,3
17,287,4
16,460,2
41,191,1
23,69,3
11,12,1
21,431,2
13,138,4
32,236,3
25,148,3
18,130,4
0,183,2
36,135,1
19,41,0
7,125,0
49,292,3
2,279,1
29,429,4
44,205,1
39,82,0
46,355,2
37,155,2
8,68,1
7,127,0
12,30,2
28,250,3
36,104,3
23,227,4
36,153,0
26,278,0
5,398,3
15,259,3
18,275,2
18,168,3
22,398,0
32,89,2
23,70,4
34,125,0
10,257,2
26,9,3
43,49,2
11,182,1
32,268,3
10,73,1
36,127,4
13,50,0
30,182,4
8,15,4
15,213,2
47,267,3
1,437,1
28,457,3
16,177,4
2,390,1
26,14,2
41,399,0
16,414,0
43,290,4
25,381,1
18,324,3
48,299,3
2,144,3
5,452,0
26,480,1
37,143,4
37,163,4
17,20,2
15,249,2
26,224,1
11,449,1
4,47,0
13,494,4
13,281,4
35,235,0
37,75,3
5,191,0
16,445,2
28,381,0
42,122,1
20,302,4
5,475,4
33,261,1
1,430,3
2,443,1
15,221,3
6,186,0
20,434,3
6,414,0
47,225,1
0,366,0
17,393,3
19,355,2
34,480,3
35,30,2
41,285,2
20,488,2
12,330,4
21,30,1
28,310,3
1,98,3
14,202,2
2,124,0
28,84,3
47,357,0
17,389,4
8,157,0
30,117,0
1,431,2
24,284,0
25,389,0
1,7,0
25,296,0
1,388,1
46,398,2
43,161,2
9,42,4
34,154,2
17,7,1
7,273,3
46,109,1
1,278,0
46,110,0
15,161,4
4,260,1
16,110,1
21,170,0
39,474,3
1,147,3
29,157,1
23,248,1
1,256,3
15,201,4
6,123,2
4,48,2
18,249,2
8,128,0
26,86,2
36,304,1
2,103,4
18,341,4
13,221,0
36,262,2
13,419,2
14,129,2
49,9,0
8,133,3
7,169,3
11,96,2
16,99,4
20,266,0
9,8,1
5,481,3
13,95,2
36,437,2
36,380,3
6,38,4
8,240,3
0,212,4
44,155,4
27,390,3
6,356,2
9,424,0
43,431,3
21,434,4
13,417,4
25,338,3
24,12,3
38,394,0
20,461,1
13,327,2
42,469,4
16,395,3
44,380,0
16,189,1
13,253,3
22,174,4
44,239,3
12,89,4
42,373,2
14,237,1
5,119,1
22,285,2
25,329,4
2,207,1
15,494,0
48,172,4
27,382,0
27,334,4
40,370,0
46,273,0
26,243,1
46,221,0
42,290,1
22,362,2
42,455,4
16,87,3
26,458,4
9,461,1
0,257,4
43,331,0
41,499,1
13,202,1
49,195,2
38,454,3
34,115,2
36,174,3
36,118,1
49,318,2
13,423,3
24,250,1
12,32,4
42,426,1
41,317,1
14,252,2
30,450,1
24,499,2
6,434,4
39,102,1
3,437,2
43,262,3
17,98,4
17,201,2
32,247,4
22,382,0
34,489,3
6,491,1
31,179,4
39,246,3
2,20,1
0,455,0
10,335,2
41,310,1
49,105,3
1,491,0
31,350,3
35,488,4
37,401,2
22,56,1
48,106,1
5,177,4
27,224,4
3,130,4
42,388,3
10,59,1
2,34,4
26,59,4
7,388,0
11,352,3
19,239,1
14,471,2
15,242,1
47,290,0
3,440,3
29,159,0
42,417,3
31,301,3
22,332,2
7,442,4
8,382,1
18,245,3
31,216,2
41,426,2
37,384,1
15,392,4
16,119,1
46,478,2
49,466,4
32,368,2
0,237,0
9,348,3
44,18,2
5,347,1
46,466,2
8,3,2
4,400,1
48,94,0
45,473,4
45,42,0
35,225,1
0,466,0
6,39,4
37,485,0
24,408,4
9,108,1
5,357,4
33,429,1
36,195,2
45,417,4
14,463,4
39,433,3
37,484,0
27,266,4
34,43,3
25,359,1
36,91,0
25,426,1
39,408,2
3,73,2
0,20,2
35,206,2
36,320,1
28,416,0
27,308,2
38,125,4
11,234,1
8,210,2
5,318,3
9,55,3
22,321,4
34,97,1
0,206,3
17,347,3
21,241,2
40,172,3
36,491,1
11,334,0
15,243,0
29,443,2
17,283,4
39,281,3
26,438,2
16,403,3
19,366,3
22,426,1
48,46,2
43,119,0
34,300,4
7,177,4
32,141,3
30,85,3
2,272,2
34,381,2
11,68,0
13,332,3
22,97,0
20,235,1
22,274,1
36,415,4
15,210,1
40,105,0
16,26,4
26,165,2
19,464,0
33,242,3
49,152,0
10,79,0
4,189,2
32,24,4
1,309,2
44,492,1
8,199,2
24,83,1
28,249,4
25,271,0
39,109,2
26,283,4
21,366,0
0,75,1
25,119,4
46,93,3
43,45,1
48,21,4
21,280,0
22,419,0
20,311,0
30,376,4
31,200,2
36,239,2
8,174,4
44,287,4
28,111,4
20,346,4
12,1,3
12,371,2
24,35,3
37,54,3
32,128,2
2,163,0
12,281,2
21,209,4
0,123,0
26,227,3
9,414,2
36,103,0
20,496,2
36,104,0
23,10,4
13,480,3
42,338,3
27,37,2
7,263,3
44,155,3
43,379,1
40,284,1
15,120,1
20,217,2
21,365,3
30,424,2
39,55,2
14,259,1
20,107,3
15,414,3
9,366,1
16,157,4
48,412,4
3,75,0
12,141,2
47,477,0
33,376,1
31,448,2
1,416,0
33,186,1
22,322,1
49,7,4
2,462,3
4,167,2
47,497,1
6,73,0
17,91,0
42,167,4
46,386,2
36,451,3
23,300,2
0,58,0
38,235,4
18,308,1
24,283,2
41,271,4
5,461,4
2,311,4
41,406,1
47,61,1
13,430,0
25,402,0
22,443,1
44,126,2
21,460,1
3,7,3
2,423,4
45,384,3
42,417,3
31,9,0
36,90,2
44,291,4
17,222,2
14,34,4
49,312,2
27,426,1
6,301,2
41,126,3
26,349,3
4,116,3
12,87,2
5,322,3
26,312,1
32,164,2
25,432,2
7,303,2
23,299,1
17,160,1
36,263,2
40,327,1
26,255,3
35,476,2
43,314,2
36,337,4
32,378,1
2,245,4
26,195,2
21,43,4
46,315,1
40,377,4
47,490,2
34,378,2
38,485,3
3,83,2
38,360,3
37,109,3
20,49,0
9,288,3
44,446,2
7,73,4
10,147,3
13,214,2
30,147,0
46,363,4
17,54,3
13,98,0
23,345,2
41,489,0
28,367,4
39,218,1
30,471,3
4,164,0
39,315,1
20,39,1
26,177,3
28,405,0
36,187,0
21,267,1
48,40,0
34,342,2
3,45,2
48,335,2
7,337,4
47,40,2
22,188,1
28,264,4
0,67,4
17,239,4
32,330,0
47,84,1
29,25,3
19,66,4
18,370,0
49,304,4
29,444,1
5,348,1
38,198,4
29,426,1
1,34,1
31,12,2
14,441,0
0,15,1
10,121,4
27,143,2
13,38,4
1,69,0
22,476,3
45,134,0
28,208,4
34,148,3
20,496,4
32,275,3
4,241,2
9,208,4
4,343,4
4,392,1
32,466,2
19,200,4
5,127,4
2,207,3
7,238,3
27,243,0
22,219,4
43,131,3
46,170,3
45,460,1
40,128,0
49,496,2
0,95,3
23,451,3
49,363,2
11,22,1
15,395,1
26,439,1
18,383,3
47,385,1
27,109,1
17,462,2
8,14,1
38,356,1
24,22,3
41,145,3
26,458,2
33,24,2
43,477,3
37,382,0
10,379,3
15,197,3
31,141,3
21,31,0
16,322,3
48,326,2
48,44,1
5,22,0
45,37,3
49,232,4
24,119,0
24,103,1
34,47,4
25,334,2
21,81,0
41,389,1
28,427,0
13,5,0
42,237,2
27,419,3
29,36,3
21,84,4
46,315,2
22,337,2
46,482,4
28,65,1
38,112,0
49,80,1
22,497,1
45,64,2
46,155,2
48,199,0
48,10,2
23,191,2
24,273,3
14,63,3
39,384,2
33,406,0
36,337,3
1,63,2
48,81,2
10,218,4
32,448,1
40,273,3
0,256,4
4,297,4
39,420,1
12,130,3
10,393,0
5,12,4
22,486,4
27,332,0
41,212,3
44,1,0
18,355,3
23,57,4
4,155,0
41,341,4
48,70,2
12,398,1
46,446,4
28,52,0
1,0,4
25,179,3
36,39,1
33,418,4
46,159,1
5,335,4
9,398,3
44,35,0
6,274,0
34,136,2
9,394,2
35,50,3
47,469,4
49,362,1
28,149,3
9,253,2
27,372,4
1,34,3
17,452,0
42,145,0
4,186,0
2,461,2
15,434,0
7,215,1
22,133,2
10,416,3
14,299,2
13,194,2
38,177,3
5,493,1
36,374,4
8,22,4
9,466,1
45,449,1
1,275,0
7,210,3
28,61,1
41,190,3
44,472,1
20,451,1
35,268,4
24,438,2
23,151,0
1,289,3
17,82,4
5,350,2
30,199,4
3,230,2
41,136,1
46,312,1
18,469,0
43,272,1
30,282,4
3,426,0
35,64,2
17,266,1
18,106,1
12,66,1
12,45,3
7,35,3
47,444,4
44,100,2
34,178,2
21,445,2
17,470,3
40,14,0
15,85,3
30,426,2
48,345,2
11,353,2
46,15,4
34,404,4
21,204,1
31,343,0
4,317,2
26,303,1
40,14,3
18,121,4
20,430,2
20,259,0
40,13,3
21,416,3
11,0,0
0,261,4
25,73,2
36,400,1
32,57,4
13,227,0
15,313,1
3,270,2
32,248,3
26,340,1
38,312,2
11,149,0
44,247,2
35,121,1
27,444,4
23,236,2
18,147,2
45,267,4
20,272,4
25,214,2
12,438,0
31,254,1
19,449,2
21,148,4
43,118,3
11,68,0
23,358,2
44,200,2
4,218,2
13,258,1
26,222,4
38,380,2
14,359,2
41,226,1
24,167,2
37,406,0
40,476,2
15,240,1
45,280,2
45,431,1
26,86,4
7,352,3
48,25,0
44,6,3
46,280,4
45,398,4
31,4,3
34,56,3
13,228,0
33,494,4
13,329,1
15,208,3
23,248,3
6,311,2
12,125,4
44,126,0
3,86,3
45,348,2
41,34,0
43,482,2
3,443,0
8,276,0
27,406,1
18,264,1
18,336,0
22,227,1
48,405,1
1,182,2
42,454,4
14,27,2
26,164,1
45,184,2
44,493,0
23,198,1
43,78,2
15,51,0
33,75,2
23,337,4
48,346,1
25,373,3
27,92,3
44,409,4
25,456,3
4,95,2
2,264,4
28,161,4
12,370,1
6,487,1
49,463,3
10,83,0
39,54,1
43,46,1
5,358,0
27,122,1
10,94,4
13,231,3
48,494,1
45,272,1
40,166,2
21,181,0
10,291,3
29,11,3
3,22,2
41,325,4
8,146,2
30,171,4
42,169,1
15,335,2
18,473,0
7,99,0
22,468,2
19,321,1
5,372,3
36,34,2
14,455,0
24,237,4
20,151,2
17,384,4
26,56,3
33,101,1
7,307,2
3,300,3
12,134,4
6,360,1
47,14,1
5,441,2
34,375,3
18,379,1
48,240,1
30,216,0
16,13,0
41,147,3
40,271,1
16,145,3
26,495,0
47,100,0
44,139,0
2,31,1
40,78,3
43,334,1
23,331,0
27,203,3
23,398,1
29,156,1
41,189,1
10,370,2
30,353,2
33,7,1
17,448,2
15,264,4
49,2,3
27,467,1
9,13,0
40,175,2
18,69,4
28,424,3
12,413,3
9,73,0
40,351,0
37,306,3
11,46,2
7,410,4
46,290,0
36,301,3
44,123,1
18,232,3
16,397,4
13,341,1
21,328,4
45,12,2
30,310,0
49,18,4
26,36,1
8,271,0
31,303,1
34,3,1
40,432,0
8,26,1
25,201,1
14,277,1
36,88,3
10,427,3
17,290,0
25,2,4
34,164,3
6,395,2
44,296,4
26,174,4
34,497,1
48,299,2
49,27,2
0,481,4
21,497,3
36,312,3
45,149,3
39,477,2
43,259,3
14,159,0
49,481,2
30,428,1
38,174,3
39,186,4
35,298,3
13,496,3
29,328,0
43,428,0
48,6,0
33,66,0
4,114,2
32,229,4
28,161,4
42,261,2
42,420,2
47,108,0
30,100,3
23,305,4
40,325,2
19,116,2
8,334,4
2,444,1
27,333,2
1,486,1
16,285,3
18,492,1
33,96,4
46,405,0
28,285,3
1,57,1
29,356,1
21,49,2
5,326,3
15,415,2
22,286,2
5,297,4
29,320,1
46,4,0
22,154,3
26,25,0
0,180,1
44,6,3
18,429,4
1,441,3
26,149,2
16,252,1
29,239,3
20,466,1
29,71,3
44,399,3
35,43,4
32,39,2
1,9,3
38,408,3
42,402,3
31,362,3
22,132,1
4,91,4
7,190,1
25,494,4
32,191,2
27,52,1
27,291,2
30,285,3
48,462,0
43,181,3
31,425,4
2,43,4
16,53,0
43,311,1
24,235,1
2,258,0
45,353,1
31,331,3
35,64,0
4,329,1
36,302,1
11,141,3
39,172,2
38,209,0
5,15,3
16,111,0
46,299,2
42,43,0
10,284,2
43,182,1
15,465,3
48,127,3
17,130,4
9,413,0
35,443,4
44,185,0
43,105,1
3,99,0
34,163,1
34,267,0
18,209,2
3,75,2
32,166,4
43,3,0
47,498,4
38,383,1
18,171,3
22,483,0
0,411,1
35,451,2
48,428,4
40,108,3
25,499,2
10,198,4
11,305,4
35,120,1
43,365,4
45,204,0
33,191,0
43,435,0
33,299,0
32,253,3
4,331,0
40,147,3
19,364,0
41,390,3
21,109,4
20,111,3
41,211,4
36,312,1
44,403,1
12,61,4
14,217,1
37,356,3
9,232,2
47,178,4
43,90,0
2,256,3
10,378,2
19,496,3
24,154,3
49,278,0
18,18,3
13,401,1
25,73,3
35,102,0
37,406,1
36,492,2
11,419,0
37,499,3
49,292,0
45,316,2
2,219,4
15,230,3
30,209,3
6,199,2
2,92,1
3,41,1
40,33,3
32,256,2
37,106,4
10,366,3
4,287,1
44,446,0
5,138,0
13,425,2
30,85,3
0,43,2
8,340,1
38,220,3
14,143,1
7,232,3
26,242,1
21,488,0
49,236,3
42,80,1
30,150,2
43,107,0
13,496,1
34,248,4
9,29,1
20,257,0
2,210,1
46,230,4
32,299,1
49,322,0
48,162,3
48,47,2
6,117,1
20,489,1
48,76,0
17,81,4
21,327,3
19,173,1
32,225,0
43,317,0
21,423,4
16,84,0
12,349,2
26,391,1
26,280,0
46,77,3
49,449,1
32,61,3
8,232,3
23,170,0
48,453,2
13,36,1
44,202,1
2,215,3
39,294,2
4,259,0
45,137,1
43,324,3
18,498,1
13,211,0
5,452,3
13,271,2
38,64,4
23,343,1
32,268,0
48,412,1
4,251,4
12,33,1
42,269,3
46,389,0
14,134,2
10,311,4
13,0,4
47,180,2
6,186,1
1,163,4
41,51,4
26,318,2
35,420,1
0,308,0
38,218,2
33,105,1
17,483,1
16,422,4
8,256,1
47,397,0
29,378,0
3,138,1
27,131,4
39,377,4
46,44,1
32,110,4
3,258,1
1,460,2
38,97,4
28,301,4
6,404,0
37,120,1
15,448,1
9,128,1
39,374,0
46,395,0
16,192,1
15,485,2
30,360,0
46,303,1
42,298,1
14,238,0
29,251,0
12,426,3
14,273,1
8,106,2
9,123,1
3,222,2
6,374,3
13,495,3
6,324,1
2,227,3
49,267,4
43,417,4
41,225,2
32,358,1
15,193,3
21,486,3
47,8,3
21,124,3
27,19,1
19,226,0
7,374,0
4,407,3
9,207,2
42,338,4
10,418,1
15,257,3
46,89,4
5,235,3
23,211,2
14,487,4
42,164,1
28,175,0
48,261,4
22,251,3
14,309,4
38,315,4
23,83,3
28,432,1
36,79,0
2,389,4
21,427,2
26,156,3
43,353,4
4,288,2
29,308,1
17,15,1
7,436,0
39,435,2
44,176,2
3,224,4
22,1,4
28,251,0
1,301,0
43,95,1
29,12,3
9,160,4
26,30,3
38,71,1
32,323,0
49,326,0
6,339,1
2,479,0
34,223,0
0,398,2
0,231,0
28,78,4
32,265,1
28,270,3
47,30,0
6,483,1
46,197,3
45,397,3
24,308,4
20,29,1
29,459,1
25,195,4
40,473,1
25,453,3
38,210,4
6,412,2
12,385,3
41,478,2
25,67,0
8,162,2
36,387,4
24,452,2
31,403,2
23,350,4
47,107,0
20,473,0
0,125,4
17,339,0
5,227,3
14,215,2
40,182,3
49,300,0
0,48,2
32,46,2
26,250,0
8,61,3
27,202,1
49,198,3
42,61,4
35,320,3
43,374,2
21,382,4
20,460,3
38,347,3
1,169,1
38,414,0
30,82,4
19,444,3
31,481,4
40,320,3
43,85,3
35,241,0
15,233,0
15,241,4
5,449,0
46,37,1
27,30,2
37,388,2
31,196,4
17,69,4
10,300,2
38,182,4
17,319,0
18,212,0
49,328,4
48,289,4
26,413,0
22,346,0
43,419,2
31,350,1
30,465,2
7,105,0
38,481,4
17,251,2
46,163,4
28,263,3
7,240,0
8,274,0
40,104,1
39,272,0
12,366,1
26,145,0
7,144,3
11,39,0
48,224,3
29,109,1
5,442,3
13,156,2
30,187,0
29,190,2
0,472,3
29,291,3
22,282,0
0,390,1
43,412,1
36,193,2
16,485,0
21,431,0
23,109,1
28,335,4
14,470,3
33,233,4
15,1,2
30,32,1
42,93,0
21,494,4
23,380,0
42,165,1
32,136,0
44,48,0
21,336,1
48,395,0
35,481,3
41,425,0
39,315,0
37,240,1
1,54,1
28,183,4
10,150,1
31,409,2
48,350,0
45,303,1
47,163,1
43,101,3
22,412,4
46,196,2
43,328,1
3,238,1
6,472,4
36,347,2
38,264,0
35,94,1
22,213,0
22,387,4
0,48,2
49,202,3
36,181,1
2,30,4
18,291,4
25,435,1
2,321,2
9,130,2
17,67,2
31,428,3
42,263,0
40,224,0
8,9,2
20,306,1
43,342,0
42,140,2
10,117,0
20,9,3
43,134,4
48,240,3
15,379,0
48,325,0
48,33,2
36,488,0
11,291,0
6,0,3
39,174,0
13,260,0
14,14,4
6,378,0
34,140,0
1,389,1
36,149,4
22,150,1
30,39,2
13,171,4
43,99,2
2,338,2
46,302,2
43,178,4
5,207,1
1,18,4
33,465,2
1,488,4
5,42,0
12,281,4
37,215,1
39,103,0
23,328,3
19,124,2
29,259,1
6,332,2
30,237,1
12,198,0
28,220,0
1,71,2
0,311,4
24,397,0
27,2,2
42,335,0
11,98,3
30,468,0
3,431,1
10,138,2
34,478,0
20,288,0
20,170,4
8,76,1
28,156,4
2,378,0
11,35,3
47,463,4
45,462,4
25,315,0
22,406,3
38,185,1
28,364,2
23,459,2
16,47,0
14,208,2
32,351,3
3,80,2
13,432,4
18,473,3
41,259,1
6,220,1
36,184,4
6,41,2
31,38,2
9,323,2
42,84,0
20,151,3
24,131,3
14,107,3
34,94,3
1,35,2
49,153,3
11,162,0
1,335,0
10,240,1
29,177,0
37,487,4
9,178,3
11,150,0
22,133,2
11,447,2
45,429,3
43,320,3
15,314,1
6,24,0
2,403,0
13,134,3
37,152,3
15,4,2
15,365,1
42,413,1
40,77,3
32,228,3
48,280,3
9,137,4
7,175,2
24,34,4
22,243,4
9,407,4
12,335,2
16,263,2
23,93,4
6,78,1
24,183,2
49,489,4
3,69,4
22,266,0
37,37,2
6,207,4
4,462,2
35,92,2
29,169,4
3,173,0
22,296,4
45,174,3
42,470,3
42,134,0
7,341,1
12,302,1
12,177,4
9,36,3
49,73,2
41,105,2
27,222,2
8,297,3
28,263,2
0,55,1
41,141,3
17,345,1
22,162,3
37,285,4
24,277,2
31,172,0
45,196,0
29,152,0
9,125,0
44,455,4
48,10,0
25,257,4
36,331,2
45,392,2
3,416,2
34,466,4
2,196,2
39,218,4
46,346,3
42,353,3
42,289,1
16,394,2
4,188,1
6,328,0
28,245,3
16,392,4
44,90,3
24,357,0
19,180,1
43,393,0
12,337,0
26,94,4
24,202,1
41,400,1
0,116,1
25,12,1
33,382,4
24,241,0
2,103,3
47,196,0
6,355,0
48,419,1
26,321,1
45,266,4
36,477,4
13,356,4
36,263,0
22,434,0
11,107,2
16,317,1
30,257,2
29,64,0
44,69,4
29,273,4
42,405,1
30,139,2
46,303,4
11,236,0
38,88,3
19,141,3
3,336,2
14,329,2
39,441,1
0,55,3
29,461,1
47,172,3
33,64,2
42,494,3
25,85,4
3,448,2
11,291,0
35,197,0
47,155,4
42,38,4
15,174,1
33,95,4
36,379,3
49,64,4
36,276,4
34,87,3
40,358,3
14,220,2
6,32,4
3,178,2
4,426,0
22,287,2
12,194,4
45,460,1
40,210,0
13,441,1
0,317,3
13,209,4
9,494,1
13,281,3
30,73,3
29,228,0
8,160,0
16,416,2
3,490,3
17,227,2
33,142,1
18,155,4
1,274,1
9,195,4
13,43,4
36,260,1
18,323,4
38,124,0
9,130,2
33,334,1
18,483,4
5,31,1
48,177,3
34,442,2
16,346,1
33,272,2
19,177,2
20,127,1
10,279,0
42,343,0
30,183,0
34,40,0
35,372,4
11,472,4
49,26,1
39,294,1
49,362,1
32,375,1
14,428,2
11,479,1
9,144,0
23,87,2
45,93,4
20,238,4
24,376,2
7,258,4
44,228,2
38,481,0
29,198,3
44,335,0
15,225,0
9,239,4
36,296,1
32,10,3
39,54,0
47,355,4
6,45,4
25,409,3
27,402,2
17,44,1
5,177,0
5,222,3
40,203,2
30,401,2
43,333,2
19,451,1
22,395,1
8,493,0
19,259,2
13,254,0
28,388,2
12,245,0
15,101,3
34,392,1
30,467,1
22,155,3
28,123,0
41,290,2
47,351,0
44,322,0
2,411,4
29,185,1
23,149,1
22,94,4
41,273,4
32,72,3
0,216,1
43,270,4
16,391,0
30,4,3
41,168,4
18,454,3
27,300,2
21,182,3
23,254,4
19,363,1
9,1,1
49,384,0
26,445,2
6,25,0
14,451,2
1,194,1
35,152,4
8,477,3
24,318,3
36,126,0
0,330,0
23,379,2
20,51,1
31,13,1
47,311,1
5,123,3
38,130,0
37,210,4
37,186,2
14,71,4
30,311,3
30,337,1
5,49,1
24,213,0
19,397,0
25,122,2
34,87,2
18,441,0
40,355,4
3,147,2
13,161,3
43,24,0
23,278,1
48,364,2
41,386,4
10,109,2
36,70,4
26,320,0
37,431,4
23,201,4
5,431,4
38,70,3
33,149,4
3,30,2
16,313,3
1,107,1
1,409,3
32,436,1
6,383,4
28,319,4
1,471,0
24,433,2
32,306,3
31,435,3
38,333,4
11,359,0
7,369,0
41,145,1
27,134,4
19,195,1
24,361,2
39,351,0
16,223,3
0,191,2
29,287,0
7,497,0
49,153,1
37,297,3
42,395,2
47,320,2
18,51,4
21,56,4
45,27,4
33,490,3
38,172,1
17,265,3
12,22,0
25,114,3
47,12,2
46,61,2
41,118,3
13,337,2
15,383,2
22,98,0
17,440,4
43,235,3
47,497,0
42,91,1
20,228,1
31,226,2
10,19,1
25,66,2
45,16,2
5,57,0
8,470,1
9,401,1
41,424,1
47,379,3
43,281,4
13,131,3
39,6,4
33,281,1
17,408,2
9,5,2
31,123,1
47,74,2
32,264,0
49,215,0
29,488,2
7,223,2
32,221,2
45,9,2
33,220,3
30,32,1
31,86,0
26,174,4
32,406,4
4,90,4
22,155,1
37,120,4
44,23,3
16,114,2
4,5,0
26,225,0
10,250,3
43,239,3
13,221,3
48,234,1
39,98,3
22,165,3
31,69,1
9,400,4
36,382,4
47,37,3
0,2,0
21,446,1
14,212,0
45,63,1
22,50,4
31,9,2
6,28,1
12,93,0
24,94,4
43,462,1
1,477,0
32,291,1
17,22,3
32,387,1
42,190,3
29,128,2
20,128,4
47,410,4
28,167,4
34,56,4
46,233,1
48,336,1
46,412,1
12,335,2
47,452,1
37,345,3
8,354,3
25,2,3
36,384,1
26,127,2
46,358,0
19,441,2
6,393,3
48,219,2
0,220,2
14,83,1
34,438,2
3,277,3
18,189,4
45,222,0
45,124,0
42,202,3
27,238,3
6,73,2
43,356,3
25,72,0
36,268,1
12,185,4
16,428,1
26,62,2
47,484,0
10,76,4
28,23,0
28,67,3
30,142,2
25,42,0
20,134,1
29,294,2
26,363,0
16,163,4
35,131,4
19,354,3
21,52,0
45,252,4
25,247,4
5,220,1
2,37,1
48,428,2
40,79,3
43,417,3
43,498,3
27,224,0
9,358,4
49,272,0
49,43,4
0,21,1
3,44,0
29,457,1
49,398,0
15,351,2
37,112,3
47,342,1
22,62,1
22,360,1
46,138,3
35,498,3
7,104,2
45,385,4
34,16,0
21,94,2
27,126,1
8,329,3
18,266,1
11,79,4
34,116,3
3,378,2
0,261,1
27,266,2
15,208,0
0,264,3
23,244,1
29,176,3
7,331,1
37,394,0
4,491,2
6,237,2
34,366,4
48,197,3
38,102,3
13,85,3
4,319,1
6,36,4
48,262,2
6,147,0
47,122,1
42,457,4
7,35,2
20,129,3
18,208,2
18,284,3
10,78,0
19,161,1
4,177,0
22,228,3
31,0,3
16,377,4
18,1,3
23,169,3
45,41,2
12,243,4
49,297,0
26,128,2
30,203,0
18,361,0
28,300,3
39,8,1
10,248,3
42,498,2
37,4,2
34,268,3
7,331,2
32,40,0
35,392,0
18,230,1
37,488,3
47,297,3
5,52,4
39,226,0
34,370,1
38,219,3
17,471,3
29,432,2
42,86,4
7,155,3
23,353,4
45,419,2
18,343,4
33,220,4
19,385,4
13,110,3
3,116,1
41,238,1
35,454,2
39,342,3
4,278,3
42,309,2
15,420,2
34,84,0
17,395,1
40,264,3
13,64,3
0,60,0
15,322,3
47,1,1
42,314,4
2,88,3
3,131,3
46,127,1
39,338,3
41,6,2
31,147,0
44,250,1
37,99,3
45,456,4
35,214,4
14,28,2
14,63,2
2,35,4
21,85,4
13,256,0
11,129,3
20,132,2
17,32,2
6,208,2
