450,1497,4
356,2761,2
427,2184,2
286,1171,2
115,3640,2
209,4235,0
975,964,3
112,4991,3
707,1126,2
307,1537,3
698,655,1
590,2544,4
731,4359,3
820,833,3
843,1920,3
847,2527,1
93,3399,4
983,4957,4
341,1182,1
97,1564,1
433,960,0
799,4667,1
385,409,1
91,4826,4
894,3780,0
664,2913,0
480,2129,0
983,1115,3
520,2927,4
207,1252,2
40,1873,4
690,319,2
996,429,0
883,1879,1
351,1028,1
102,4337,1
704,2132,3
20,4079,2
17,2007,2
580,3295,1
171,1084,3
551,976,2
630,4202,3
819,1814,0
847,4551,2
321,3801,3
93,3529,4
630,2227,0
880,1006,1
263,4761,4
478,3781,4
868,2359,0
569,103,4
564,34,1
917,1708,4
947,860,1
592,1150,3
893,219,4
767,1001,2
529,1817,0
137,4504,2
715,118,0
989,269,2
790,4008,4
969,1671,1
782,3758,1
787,1017,0
588,1065,1
427,939,0
589,554,2
529,1188,2
427,773,3
444,1344,4
201,2092,0
599,25,3
18,1272,0
593,1074,4
493,171,0
139,4969,4
992,1558,2
497,312,1
417,2198,1
649,3162,1
75,2252,4
896,681,1
765,335,2
653,1404,4
176,4520,2
300,843,1
169,2520,2
329,4405,3
418,213,2
1,1809,0
92,3956,0
517,4736,2
144,2303,3
462,3894,4
395,3477,4
112,2396,2
349,952,1
750,11,4
109,1667,1
957,3011,4
379,2567,2
312,23,2
12,1895,4
968,2280,2
891,659,2
462,4223,4
23,4244,4
475,2068,3
193,3293,2
995,2665,1
974,433,4
726,1655,4
81,3000,2
951,4338,0
770,4963,0
777,4078,4
714,1811,3
58,796,1
946,1,3
14,3698,3
304,4917,1
864,4826,0
641,1281,4
561,3889,1
576,3414,2
43,3328,4
327,728,4
776,1268,3
550,2420,3
92,2453,3
714,1369,4
328,2040,0
958,3165,3
742,3611,3
577,2187,1
698,3531,0
70,260,0
496,1268,3
450,1964,3
309,2056,0
762,874,4
309,140,1
73,4738,2
555,1043,0
2,4751,3
902,3683,1
652,2526,1
676,2930,4
903,235,2
997,2980,4
634,1845,0
39,3250,4
89,844,1
790,4207,1
534,1619,0
278,3760,1
802,898,1
700,1757,1
979,3355,3
538,4652,2
290,265,2
527,1603,0
430,1069,1
150,2828,1
871,2926,4
910,2250,2
978,297,2
62,634,2
559,2994,1
879,414,1
108,4457,1
184,863,2
570,652,2
134,2678,2
108,4350,2
238,3582,0
837,1185,1
470,2161,2
337,1111,4
363,2022,1
110,433,4
673,1094,1
407,4475,3
872,3691,2
9,4608,4
915,3496,3
751,3219,0
264,2876,4
846,3213,2
399,1809,0
769,668,0
105,2251,2
290,2468,1
675,365,4
527,224,1
211,2703,0
435,4958,4
694,2802,1
405,3268,2
431,185,4
298,3272,3
273,3696,1
415,746,2
716,4885,3
651,4235,0
897,824,1
805,1879,0
81,4640,3
327,4319,2
529,4958,4
92,214,3
811,966,1
634,3400,2
107,2824,1
741,3174,1
543,1982,2
200,688,0
475,327,1
798,2816,0
871,2470,0
629,3152,0
345,3519,1
639,4728,4
121,4687,1
709,721,1
194,2189,3
429,247,3
280,4066,2
967,2699,1
421,534,2
332,2780,3
583,60,0
788,2932,4
859,189,1
416,2296,2
175,88,3
105,340,2
657,1210,0
486,1550,1
243,3714,1
225,2007,4
832,1945,4
101,245,1
158,763,3
139,2161,4
250,1859,4
674,1938,0
740,14,1
217,3684,1
178,343,4
764,3852,1
274,3075,2
739,1848,3
143,4794,2
449,2397,2
221,4232,0
972,1341,3
198,4212,2
2,4132,0
310,2366,0
946,4378,1
215,2913,0
993,713,4
973,4000,3
202,3789,2
608,4469,0
379,1163,2
943,2984,1
708,4998,0
710,4788,2
630,4101,0
632,4492,1
228,2025,4
953,62,1
641,4895,2
32,4789,4
121,1934,3
131,1918,2
282,233,4
637,3964,0
590,3562,4
393,3657,2
156,1744,4
61,2175,2
730,773,2
537,4057,2
404,746,2
631,2486,1
83,4121,0
513,4085,2
904,3909,0
673,4437,1
871,4436,4
96,2649,2
994,1507,0
176,4814,1
608,4833,4
867,4604,0
923,1193,0
276,2597,3
531,3124,0
313,4885,0
80,3401,1
470,3127,3
499,4217,0
130,4696,3
258,4173,4
910,2363,2
703,647,2
251,2972,2
481,3833,1
436,3701,2
349,3482,0
179,4210,2
113,210,4
100,2047,2
847,4697,1
68,921,4
307,1842,2
509,1716,0
537,4537,4
868,3265,4
88,1417,3
203,2763,1
340,1374,1
184,2881,4
624,1872,1
664,3604,0
468,1498,4
167,2941,1
984,2964,0
930,4131,2
594,2438,1
276,2155,3
425,375,4
174,2836,0
275,4584,2
14,165,3
764,3704,0
723,4770,2
807,2615,2
825,1225,3
964,2928,0
260,2033,4
466,2613,0
989,1870,0
490,3199,1
587,2764,0
848,500,2
299,1076,1
85,3654,4
982,4184,0
266,2164,4
694,649,3
998,4562,0
778,4276,1
592,1603,3
820,246,1
165,3107,2
335,1988,2
552,2190,1
14,1838,4
891,421,2
485,1179,0
126,2329,4
701,1432,3
922,314,3
16,2930,2
657,2210,0
132,3826,0
52,943,1
679,123,3
630,2372,0
439,1581,2
131,3094,4
565,67,2
890,686,4
610,2973,4
731,3449,2
718,4,0
409,708,2
564,2677,0
944,1107,2
869,104,3
930,2248,1
734,4671,4
118,4729,3
373,3382,2
709,3041,3
765,2321,0
47,704,1
711,1847,2
260,179,0
865,387,1
315,2971,4
648,4671,2
86,138,3
385,2963,3
774,4899,1
280,3718,3
95,934,0
727,4301,0
975,2127,3
788,3806,0
154,3091,3
347,298,0
643,4792,3
419,4989,3
982,3749,0
829,248,2
357,4618,2
758,3281,2
981,2851,2
458,1119,0
297,3735,4
406,1982,2
115,1849,0
61,3087,2
110,1660,2
220,2754,1
421,4780,1
851,3829,3
404,3786,3
867,641,0
567,4851,2
324,1293,0
963,4415,3
911,3455,2
641,3791,0
346,2063,1
336,2750,3
760,1247,1
584,3595,4
283,1935,4
650,1646,0
392,1552,1
668,3140,2
66,44,3
285,651,4
992,4253,4
92,2019,2
371,4171,4
833,4920,0
110,4487,1
484,3868,0
691,1197,2
844,4026,1
59,3093,3
808,3420,0
776,4453,0
811,4984,2
899,3429,4
601,1975,1
396,3800,4
514,3769,0
88,3220,2
890,340,1
525,1954,3
159,4517,0
520,1639,1
160,4754,1
224,2797,2
861,2462,4
925,1314,0
688,4918,4
583,1629,0
830,1889,4
530,3316,4
196,2974,4
843,518,1
143,1651,0
797,982,1
437,1218,3
512,4175,1
260,3365,3
499,4978,3
145,1389,2
475,3170,0
950,736,1
257,724,3
896,1943,1
845,4585,0
922,1247,4
989,1291,1
780,3724,1
802,1314,4
900,3082,0
781,751,1
487,4686,2
73,3933,1
971,1487,2
19,2487,4
67,1363,3
551,1021,2
646,564,3
962,449,4
370,2619,1
150,2729,4
617,2577,4
518,399,4
62,2613,2
611,3634,3
907,4182,3
655,4377,2
434,2343,4
807,171,4
817,2465,0
358,1668,1
239,832,0
793,1090,1
895,4338,1
401,374,2
898,1507,4
489,4367,3
893,4037,2
377,2525,1
795,3535,2
470,823,1
490,4085,0
748,3,2
233,264,4
621,4682,4
351,3536,1
933,1027,3
801,3093,2
728,2213,3
802,3911,2
283,304,4
677,261,4
250,349,0
480,2441,0
296,1201,4
426,1517,0
410,294,3
292,1506,4
442,3019,3
795,3415,1
310,1004,2
732,3673,2
507,1939,3
262,1481,4
836,2261,2
152,4507,3
78,1508,1
993,2950,4
304,3790,1
740,4644,2
79,2060,2
42,0,0
956,2655,0
325,5,0
794,2494,0
647,3657,2
615,2293,3
421,4665,4
579,3528,4
127,2391,2
383,3302,1
200,2205,0
407,3824,4
227,4088,0
447,4922,3
47,446,1
364,3973,3
453,3389,1
250,4974,2
713,2862,1
879,891,1
707,2396,0
732,699,1
153,262,3
252,3421,0
529,3799,3
921,1597,1
200,2759,0
57,3175,0
448,1218,0
118,3375,2
764,2307,4
442,3528,2
86,2943,3
241,1596,0
944,1702,3
759,3286,1
498,3929,4
61,407,3
616,1464,4
931,1089,3
112,1335,3
221,804,1
54,2340,4
104,4429,4
867,2233,0
276,248,1
11,4858,2
448,250,3
187,4929,1
529,1871,1
903,4916,1
736,3074,2
565,4984,1
779,1671,3
260,3930,3
849,3826,2
179,4307,3
954,3589,4
986,4977,0
633,2506,2
236,3339,2
679,2602,1
847,492,3
5,4445,1
948,3014,2
444,2303,2
671,807,4
728,4713,3
451,4595,1
531,1212,2
345,4869,1
251,2928,4
353,2155,3
907,4724,3
892,4110,1
33,3071,2
723,3170,1
698,4706,3
635,1421,4
92,3069,3
733,2202,4
920,3334,2
642,3807,4
257,867,0
515,1483,2
163,4234,4
498,3747,0
610,4907,2
547,765,3
58,2604,0
10,388,2
324,3141,4
173,1221,2
106,4215,1
792,3961,2
14,1088,0
903,401,0
985,972,0
557,2340,2
967,1181,3
830,3533,2
155,2396,0
536,4759,2
151,232,1
5,4539,1
909,4089,0
340,3118,4
744,3558,0
121,3063,3
574,380,4
242,1693,4
130,1795,2
606,4552,0
781,2969,2
532,206,3
524,3674,4
876,3292,1
702,4565,1
629,2831,2
219,1200,1
519,2244,1
301,206,1
557,4744,3
752,1357,2
208,2589,4
705,2089,1
565,3874,2
960,665,3
471,4298,0
958,1590,0
964,164,1
432,4458,2
781,2752,1
871,320,4
578,963,2
377,3798,3
485,2648,1
29,2041,2
496,657,1
990,4701,2
613,2426,3
556,1198,0
520,1292,0
823,3397,1
124,3008,2
515,1383,3
540,1796,4
41,4571,0
824,4272,2
336,2255,4
271,3233,0
857,4082,4
632,531,0
85,3793,2
355,3889,2
432,1096,4
448,2424,1
829,380,2
460,4703,1
212,147,2
680,744,3
743,2389,3
633,960,2
493,130,0
679,2479,1
592,4263,3
850,1849,4
265,3767,3
27,2022,1
387,635,0
563,4335,2
884,866,1
3,3867,3
560,2416,1
166,153,3
499,1193,1
960,459,2
511,797,2
283,904,3
526,504,3
674,1216,3
182,4793,2
469,4339,3
591,2471,4
348,1481,0
583,2417,3
885,3948,1
240,3878,3
564,187,3
635,163,4
127,3458,1
625,1914,0
915,2507,0
621,4930,2
914,4042,2
502,2242,4
767,305,3
205,54,4
49,2085,1
517,3280,3
348,3222,3
576,1133,1
612,3203,4
680,4594,4
110,868,3
248,4676,0
558,3798,4
374,1220,2
484,1766,3
125,4906,4
783,4,1
762,4868,2
484,3768,3
255,4819,4
436,3005,2
973,1604,4
31,1538,3
752,2689,2
834,1854,4
539,4982,0
398,2805,2
110,3936,4
114,3833,1
773,2496,2
384,68,1
168,4513,4
203,4398,0
578,3384,3
760,3772,3
60,1462,4
943,3166,0
51,3026,4
164,1236,2
451,1324,2
745,1215,1
374,4838,1
413,4482,2
215,1767,3
652,80,1
255,2085,4
665,797,0
484,1120,3
421,4352,3
301,4704,3
115,2244,2
208,3655,0
923,2242,3
378,3891,3
677,4855,1
517,2376,1
892,4281,3
653,2668,3
173,3161,0
192,4885,3
144,3988,1
847,3788,2
345,3823,2
37,4472,4
533,4112,2
408,3922,4
73,1261,1
889,2683,3
86,1391,2
255,4842,1
641,198,0
247,1096,2
865,973,2
519,2376,2
893,376,4
522,4911,3
15,779,2
947,681,0
194,2744,1
303,4995,3
44,1239,2
948,3232,4
517,734,0
881,3251,2
161,467,0
667,748,1
656,863,3
42,4889,0
931,2931,0
905,499,3
465,4848,0
729,2159,3
424,2329,2
239,1813,2
766,4929,3
275,3224,2
930,4982,1
320,1723,3
943,2508,4
241,3572,0
657,110,4
21,4966,0
361,3171,2
597,2197,1
32,2657,0
936,2589,0
81,4021,3
100,4792,1
704,4565,1
838,252,0
648,1438,2
648,2281,0
704,658,2
641,81,0
589,345,2
148,4186,3
144,1907,0
126,4849,4
297,4942,2
153,3082,2
396,2531,2
864,3043,2
356,259,0
525,357,0
140,3316,0
611,3353,2
955,4217,1
220,787,4
218,2072,2
564,1346,1
393,3873,1
654,1879,4
347,4728,3
485,3222,4
60,4833,0
797,3732,3
950,2307,1
951,4096,2
580,1623,4
338,3165,4
407,1968,0
535,4637,1
188,237,3
316,319,1
729,4282,4
58,4925,0
349,1174,1
259,2645,4
13,548,4
936,4843,1
665,3142,2
233,316,1
198,3004,3
295,2692,4
739,2446,0
320,2187,3
757,1850,1
907,4421,0
605,1984,3
790,1643,1
921,4268,0
481,583,2
245,2259,2
378,2226,2
441,3473,2
81,2270,2
463,1245,0
980,1791,4
999,437,3
456,3528,4
9,963,3
71,2381,1
774,652,1
415,4640,0
738,3609,4
730,3796,4
573,2847,1
771,3038,1
707,3164,4
758,1872,2
357,486,3
680,1726,4
545,2082,2
382,1844,0
766,3459,3
532,4157,1
996,2583,3
195,3569,3
476,1865,0
